epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,584.858,1.6736,2.09886,1.45189,0.45025,0.29149,0.27158,0.13854,1.84086,2.31731,1.78827,0.0670071,0.000333261,0.000333261
2,1131.93,1.56784,1.85889,1.4068,0.52302,0.3448,0.33674,0.18517,1.6136,1.99683,1.57902,0.0340005,0.000659996,0.000659996
3,1668.46,1.49247,1.72177,1.36685,0.57269,0.38204,0.40315,0.232,1.52374,1.74168,1.52369,0.000987317,0.00098013,0.00098013
4,2201.95,1.42927,1.6053,1.33352,0.5412,0.43295,0.43744,0.25411,1.46701,1.64158,1.4808,0.0009703,0.0009703,0.0009703
5,2732.3,1.38047,1.52043,1.30449,0.58686,0.44948,0.46028,0.27127,1.41573,1.54911,1.45819,0.0009604,0.0009604,0.0009604
6,3266.79,1.35201,1.4545,1.28657,0.61692,0.45611,0.47642,0.28502,1.38415,1.51537,1.4327,0.0009505,0.0009505,0.0009505
7,3805.54,1.31918,1.41495,1.2701,0.4549,0.46558,0.39349,0.23613,1.37073,4.40697,1.39151,0.0009406,0.0009406,0.0009406
8,4967.65,2.34189,8.78315,1.97185,0.06669,0.00135,2e-05,0,3.61948,inf,4.14011,0.0009307,0.0009307,0.0009307
9,6009.36,3.75417,15.0683,4.01231,0.00039,0.05174,0.00022,6e-05,3.6666,281.54,4.61005,0.0009208,0.0009208,0.0009208
10,7056.93,3.79759,17.4327,3.84793,0.00045,0.02562,0.00028,6e-05,3.67957,30.4829,5.0831,0.0009109,0.0009109,0.0009109
11,8107.89,3.81551,18.055,4.6046,0.00043,0.03052,0.00031,7e-05,3.80764,25.5723,6.65044,0.000901,0.000901,0.000901
12,9130.94,3.76721,12.0163,4.44338,0.00037,0.01977,0.00026,6e-05,3.86111,33.0796,10.2999,0.0008911,0.0008911,0.0008911
13,10204.8,3.7222,12.05,3.99334,0.00036,0.03647,0.00029,7e-05,3.83975,26.0561,11.1234,0.0008812,0.0008812,0.0008812
14,11287.3,3.66595,12.3197,4.01775,7e-05,0.00344,4e-05,1e-05,3.88107,24.083,11.7635,0.0008713,0.0008713,0.0008713
15,12305.9,3.51348,10.0538,5.63938,0.00031,0.01625,0.00018,4e-05,3.95697,17.2743,12.5292,0.0008614,0.0008614,0.0008614
16,13362.2,3.45539,8.97593,5.27815,0.00022,0.02303,0.00015,4e-05,3.99382,15.67,6.22036,0.0008515,0.0008515,0.0008515
17,14469.6,3.49038,9.50037,3.91356,0.00024,0.02005,0.00014,3e-05,4.0435,14.8556,5.17751,0.0008416,0.0008416,0.0008416
18,15606.9,3.52767,9.4666,3.20486,0.00033,0.0238,0.0002,5e-05,4.06191,13.7096,4.78141,0.0008317,0.0008317,0.0008317
19,16695.9,3.7647,6.89458,2.91671,0.00026,0.02088,0.00048,7e-05,4.07286,9.7303,4.53027,0.0008218,0.0008218,0.0008218
20,17842.3,3.79467,7.04242,3.20782,0.0002,0.02024,0.00015,4e-05,4.24196,10.0206,4.96597,0.0008119,0.0008119,0.0008119
21,19006.4,3.81725,7.11472,3.30124,0.00017,0.0181,0.00012,3e-05,4.31846,10.0011,5.88172,0.000802,0.000802,0.000802
22,20175.3,3.80052,5.83388,3.28406,0.00013,0.01813,9e-05,2e-05,4.23785,8.75527,5.2891,0.0007921,0.0007921,0.0007921
23,21344.6,3.79105,5.38285,3.17258,0.00019,0.02116,0.00013,4e-05,4.18268,8.84144,5.48025,0.0007822,0.0007822,0.0007822
24,22494.2,3.78272,5.33504,3.11215,0.00023,0.02878,0.00018,5e-05,4.15549,8.29366,5.51143,0.0007723,0.0007723,0.0007723
25,23513.1,3.77368,5.15369,3.00118,0.00025,0.03152,0.00019,5e-05,4.13298,7.08707,5.37071,0.0007624,0.0007624,0.0007624
26,24464.6,3.75802,4.63376,2.89333,0.00017,0.02173,0.00016,4e-05,4.12901,6.39634,4.84298,0.0007525,0.0007525,0.0007525
27,25223.3,3.73261,4.64044,2.82531,0.00019,0.02196,0.00012,4e-05,4.09646,6.20124,4.83935,0.0007426,0.0007426,0.0007426
28,25951.3,3.70652,4.63976,2.84347,0.0002,0.02237,0.00014,4e-05,4.08533,6.12769,4.80873,0.0007327,0.0007327,0.0007327
29,26670,3.70148,4.36131,2.72783,0.00013,0.01972,9e-05,2e-05,4.0618,6.00006,4.25073,0.0007228,0.0007228,0.0007228
30,27333.2,3.68557,4.3177,2.70758,0.00018,0.02202,0.00013,4e-05,4.08091,5.13073,4.4139,0.0007129,0.0007129,0.0007129
31,27964.2,3.66658,4.32115,2.68173,0.00016,0.02195,0.00012,3e-05,4.0683,5.07608,4.59175,0.000703,0.000703,0.000703
32,28590.5,3.66637,4.25535,2.64554,9e-05,0.01864,9e-05,2e-05,4.05991,4.41012,4.22263,0.0006931,0.0006931,0.0006931
33,29201.5,3.65623,4.16714,2.58958,0.0002,0.03198,0.00015,4e-05,4.05019,3.99163,4.59336,0.0006832,0.0006832,0.0006832
34,29785.3,3.64471,4.18006,2.56042,0.00029,0.05779,0.0002,6e-05,4.08293,3.42027,4.3855,0.0006733,0.0006733,0.0006733
35,30339,3.63845,4.19482,2.52404,0.00025,0.05533,0.00018,5e-05,4.05092,3.46911,4.2194,0.0006634,0.0006634,0.0006634
36,30889.4,3.63732,4.11888,2.52499,0.00028,0.05623,0.00021,6e-05,4.06939,3.52291,4.26846,0.0006535,0.0006535,0.0006535
37,31427.3,nan,nan,nan,0.0003,0.0541,0.00022,6e-05,nan,nan,nan,0.0006436,0.0006436,0.0006436
38,31966,nan,nan,nan,0.0002,0.05368,0.00018,0.0001,nan,nan,nan,0.0006337,0.0006337,0.0006337
39,32519.3,nan,nan,nan,0.00018,0.03516,0.00013,3e-05,nan,nan,nan,0.0006238,0.0006238,0.0006238
40,33073.8,nan,nan,nan,0.00021,0.03436,0.00014,4e-05,nan,nan,nan,0.0006139,0.0006139,0.0006139
41,33645.1,nan,nan,nan,0.00017,0.03403,0.00012,3e-05,nan,nan,nan,0.000604,0.000604,0.000604
42,34227.7,nan,nan,nan,0.00017,0.0344,0.00012,3e-05,nan,nan,nan,0.0005941,0.0005941,0.0005941
43,34818.8,nan,nan,nan,0.00017,0.03452,0.00012,4e-05,nan,nan,nan,0.0005842,0.0005842,0.0005842
44,35431.4,nan,nan,nan,0.00017,0.0348,0.00018,5e-05,nan,nan,nan,0.0005743,0.0005743,0.0005743
45,36065.7,nan,nan,nan,0.00017,0.03471,0.00012,4e-05,nan,nan,nan,0.0005644,0.0005644,0.0005644
46,36721.4,nan,nan,nan,0.00017,0.03456,0.00012,4e-05,nan,nan,nan,0.0005545,0.0005545,0.0005545
47,37380.4,nan,nan,nan,0.00017,0.03472,0.00014,4e-05,nan,nan,nan,0.0005446,0.0005446,0.0005446
48,38060.4,nan,nan,nan,0.00018,0.03469,0.00015,5e-05,nan,nan,nan,0.0005347,0.0005347,0.0005347
49,38767.5,nan,nan,nan,0.00019,0.03492,0.00016,5e-05,nan,nan,nan,0.0005248,0.0005248,0.0005248
50,39710.8,nan,nan,nan,0.00019,0.03487,0.00017,5e-05,nan,nan,nan,0.0005149,0.0005149,0.0005149
51,40718.9,nan,nan,nan,0.00019,0.0349,0.00013,4e-05,nan,nan,nan,0.000505,0.000505,0.000505
52,41565.4,nan,nan,nan,0.00019,0.035,0.00013,4e-05,nan,nan,nan,0.0004951,0.0004951,0.0004951
53,42408.5,nan,nan,nan,0.00019,0.03503,0.00014,4e-05,nan,nan,nan,0.0004852,0.0004852,0.0004852
54,43252.4,nan,nan,nan,0.00018,0.03488,0.00013,4e-05,nan,nan,nan,0.0004753,0.0004753,0.0004753
55,43754.8,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0004654,0.0004654,0.0004654
56,44275.6,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0004555,0.0004555,0.0004555
57,44782.2,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0004456,0.0004456,0.0004456
58,45290,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0004357,0.0004357,0.0004357
