epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,43.1518,1.86047,2.22122,1.12637,0.61039,0.25733,0.26886,0.15264,1.60675,1.34665,1.02095,0.000173363,0.000173363,0.000173363
2,83.4928,1.64439,1.23174,1.02582,0.60414,0.31452,0.32334,0.18116,1.56282,1.26602,1.01651,0.000345245,0.000345245,0.000345245
3,122.708,1.61675,1.18501,1.01493,0.64963,0.30841,0.31798,0.18457,1.55439,1.23329,1.00748,0.000513654,0.000513654,0.000513654
4,163.839,1.56716,1.10596,1.00147,0.62466,0.33129,0.34416,0.19698,1.52356,1.16521,0.98457,0.000510378,0.000510378,0.000510378
5,203.649,1.52858,1.03876,0.99055,0.52773,0.3491,0.3627,0.2108,1.46906,1.21362,0.96836,0.00050517,0.00050517,0.00050517
6,245.925,1.56607,1.01884,0.9886,0.70143,0.35574,0.38341,0.21982,1.5416,1.06059,0.97704,0.000499963,0.000499963,0.000499963
7,286.277,1.48685,0.97319,0.97669,0.65279,0.35071,0.37513,0.21903,1.46129,1.0204,0.95559,0.000494756,0.000494756,0.000494756
8,328.203,1.44806,0.96167,0.97067,0.62165,0.36363,0.39791,0.2349,1.45743,1.04798,0.96501,0.000489548,0.000489548,0.000489548
9,367.962,1.42559,0.94047,0.95911,0.65163,0.38028,0.42091,0.25171,1.40311,0.98681,0.95103,0.000484341,0.000484341,0.000484341
10,407.161,1.40715,0.91663,0.95412,0.61342,0.39474,0.42089,0.2503,1.47467,1.04992,0.95395,0.000479133,0.000479133,0.000479133
11,448.781,1.37756,0.88468,0.94652,0.62521,0.39373,0.41993,0.25218,1.43384,0.94521,0.95506,0.000473926,0.000473926,0.000473926
12,487.909,1.36622,0.85424,0.94103,0.65857,0.39865,0.43153,0.25916,1.39757,0.94493,0.94712,0.000468719,0.000468719,0.000468719
13,527.987,1.34929,0.86027,0.94214,0.72123,0.39108,0.44476,0.27166,1.38159,0.94375,0.94389,0.000463511,0.000463511,0.000463511
14,568.893,1.35792,0.8339,0.93504,0.68649,0.42607,0.46303,0.28385,1.34437,0.90703,0.93698,0.000458304,0.000458304,0.000458304
15,607.916,1.33256,0.82566,0.93205,0.66333,0.40441,0.44512,0.26979,1.3784,0.938,0.93984,0.000453096,0.000453096,0.000453096
16,648.516,1.30774,0.79601,0.92832,0.73014,0.40709,0.45477,0.2748,1.35289,0.94267,0.94204,0.000447889,0.000447889,0.000447889
17,688.142,1.3146,0.79965,0.92654,0.67824,0.42807,0.46772,0.29163,1.3278,0.87743,0.92987,0.000442682,0.000442682,0.000442682
18,727.988,1.29588,0.79767,0.92493,0.69882,0.42167,0.45487,0.27725,1.38283,0.92249,0.9372,0.000437474,0.000437474,0.000437474
