epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,43.1253,2.36224,3.99706,1.28125,0.77181,0.05901,0.06968,0.04465,2.26665,3.21272,1.12016,0.000173363,0.000173363,0.000173363
2,82.1345,2.20107,2.54671,1.13025,0.55726,0.15214,0.13739,0.08027,2.06711,2.15675,1.08017,0.000345245,0.000345245,0.000345245
3,122.199,2.07395,1.96509,1.08422,0.4431,0.19694,0.17438,0.09612,2.0138,1.76716,1.06805,0.000513654,0.000513654,0.000513654
4,160.732,1.96569,1.73303,1.06726,0.54072,0.21965,0.21619,0.11911,1.91277,1.58428,1.0543,0.000510378,0.000510378,0.000510378
5,201.046,1.90814,1.58934,1.05865,0.58439,0.2267,0.22209,0.12521,1.85518,1.54202,1.02469,0.00050517,0.00050517,0.00050517
6,241.53,1.92331,1.55963,1.04283,0.58255,0.24281,0.25011,0.13861,1.85766,1.52007,1.02994,0.000499963,0.000499963,0.000499963
7,281.39,1.8516,1.46925,1.03958,0.5847,0.25758,0.26091,0.14591,1.78604,1.39488,1.02529,0.000494756,0.000494756,0.000494756
8,323.489,1.81909,1.44493,1.03389,0.66031,0.24398,0.26115,0.15015,1.80276,1.52718,1.01814,0.000489548,0.000489548,0.000489548
9,362.722,1.81238,1.39263,1.02027,0.51559,0.26896,0.26795,0.15441,1.75469,1.37834,1.00643,0.000484341,0.000484341,0.000484341
10,402.1,1.75851,1.35697,1.01494,0.61962,0.26348,0.26463,0.14476,1.90706,1.39165,1.01752,0.000479133,0.000479133,0.000479133
11,441.058,1.74243,1.30638,1.0047,0.61525,0.28429,0.28687,0.16068,1.76334,1.3188,1.00305,0.000473926,0.000473926,0.000473926
12,481.152,1.74888,1.29324,1.00694,0.61785,0.28274,0.29237,0.16415,1.74169,1.31602,1.00497,0.000468719,0.000468719,0.000468719
13,521.948,1.72503,1.30715,1.00452,0.66942,0.29096,0.30248,0.17246,1.71091,1.33246,0.99122,0.000463511,0.000463511,0.000463511
14,561.865,1.72884,1.25879,0.99477,0.62957,0.29444,0.30837,0.17553,1.72204,1.27038,0.98793,0.000458304,0.000458304,0.000458304
15,600.59,1.69748,1.22214,0.99331,0.67369,0.28363,0.31105,0.17652,1.69502,1.32459,0.9869,0.000453096,0.000453096,0.000453096
16,639.98,1.6594,1.19046,0.98663,0.66997,0.29386,0.31248,0.18061,1.68999,1.22615,0.99165,0.000447889,0.000447889,0.000447889
17,679.331,1.67902,1.22865,0.98831,0.63665,0.30593,0.31168,0.17735,1.69776,1.29793,0.98932,0.000442682,0.000442682,0.000442682
18,719.39,1.66084,1.21846,0.98731,0.51734,0.31243,0.32547,0.18818,1.64801,1.19604,0.97655,0.000437474,0.000437474,0.000437474
19,760.611,1.65039,1.16383,0.97757,0.64967,0.30606,0.32146,0.18469,1.66623,1.23179,0.97607,0.000432267,0.000432267,0.000432267
20,799.538,1.6504,1.16448,0.98337,0.69461,0.3117,0.33042,0.19276,1.62823,1.17187,0.96982,0.000427059,0.000427059,0.000427059
21,840.459,1.60453,1.13522,0.97857,0.69962,0.31247,0.32693,0.19072,1.65139,1.20565,0.97924,0.000421852,0.000421852,0.000421852
22,879.007,1.61287,1.12459,0.97515,0.68538,0.31041,0.33476,0.19517,1.65248,1.19231,0.9754,0.000416645,0.000416645,0.000416645
23,918.654,1.62833,1.13163,0.97406,0.68134,0.31317,0.33497,0.19796,1.62252,1.20301,0.96998,0.000411437,0.000411437,0.000411437
24,957.023,1.60791,1.1113,0.97097,0.62396,0.31473,0.33442,0.19521,1.64633,1.18463,0.97372,0.00040623,0.00040623,0.00040623
25,998.251,1.6157,1.10908,0.97031,0.6953,0.32129,0.34809,0.20217,1.61464,1.14134,0.96816,0.000401022,0.000401022,0.000401022
26,1037.91,1.60068,1.09571,0.96956,0.61194,0.32246,0.33965,0.19649,1.66311,1.14454,0.97453,0.000395815,0.000395815,0.000395815
27,1077.37,1.57403,1.07772,0.96442,0.72076,0.31946,0.35159,0.20494,1.60007,1.15982,0.96036,0.000390608,0.000390608,0.000390608
28,1117.23,1.60041,1.09246,0.9656,0.74134,0.32091,0.352,0.20971,1.58496,1.12412,0.96471,0.0003854,0.0003854,0.0003854
