epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,508.118,1.65108,1.9477,1.38943,0.51695,0.30413,0.29453,0.15522,1.82499,2.17629,1.60791,0.0670218,0.000333114,0.000333114
2,1005.78,1.59533,1.67164,1.37652,0.52324,0.3733,0.36379,0.20782,1.5958,1.91878,1.43366,0.0340152,0.000659849,0.000659849
3,1496.28,1.53202,1.53911,1.33551,0.59149,0.36757,0.38185,0.22403,1.58437,1.77291,1.43386,0.00100196,0.000979985,0.000979985
4,1986.96,1.46183,1.43665,1.29831,0.52888,0.43878,0.43267,0.25568,1.49186,1.58469,1.39116,0.0009703,0.0009703,0.0009703
5,2476.84,1.42649,1.34973,1.28249,0.55132,0.46176,0.46427,0.27869,1.45165,1.48051,1.35439,0.0009604,0.0009604,0.0009604
6,2965.49,1.37695,1.27313,1.25407,0.61902,0.46743,0.48645,0.29598,1.41651,1.41583,1.34227,0.0009505,0.0009505,0.0009505
7,3454.71,1.3422,1.21427,1.23407,0.64598,0.46392,0.49612,0.29996,1.39918,1.45643,1.31173,0.0009406,0.0009406,0.0009406
8,3943.1,1.31983,1.1808,1.22492,0.57686,0.53408,0.5214,0.31898,1.38417,1.35251,1.31507,0.0009307,0.0009307,0.0009307
9,4431.62,1.29765,1.14714,1.21101,0.61796,0.51672,0.54059,0.33195,1.36293,1.28738,1.29828,0.0009208,0.0009208,0.0009208
10,4919.1,1.28469,1.1183,1.20862,0.61867,0.54226,0.5517,0.34068,1.36292,1.29227,1.28864,0.0009109,0.0009109,0.0009109
11,5407.72,1.27996,1.09979,1.19761,0.60994,0.546,0.56007,0.34411,1.33896,1.25102,1.29571,0.000901,0.000901,0.000901
12,5894.91,1.26177,1.09297,1.19171,0.66297,0.53669,0.56143,0.3469,1.33695,1.21591,1.27769,0.0008911,0.0008911,0.0008911
13,6381.6,1.25019,1.06629,1.18429,0.66707,0.56837,0.58576,0.3638,1.32583,1.16813,1.27576,0.0008812,0.0008812,0.0008812
14,6869.11,1.24827,1.05318,1.18334,0.6773,0.56343,0.5886,0.36823,1.31019,1.173,1.2615,0.0008713,0.0008713,0.0008713
15,7355.9,1.22729,1.02447,1.17175,0.64634,0.5871,0.60014,0.37409,1.30216,1.14594,1.2619,0.0008614,0.0008614,0.0008614
16,7842.98,1.22077,1.00612,1.1702,0.66872,0.57923,0.60953,0.38147,1.28168,1.12968,1.25411,0.0008515,0.0008515,0.0008515
17,8332.39,1.20642,0.99039,1.15709,0.678,0.59472,0.61277,0.39051,1.27399,1.11175,1.23962,0.0008416,0.0008416,0.0008416
18,8820.66,1.19328,0.97622,1.15205,0.65335,0.58597,0.59811,0.37339,1.27667,1.11545,1.2376,0.0008317,0.0008317,0.0008317
19,9308.1,1.19695,0.97113,1.15472,0.68431,0.60593,0.62542,0.39673,1.27173,1.07394,1.24192,0.0008218,0.0008218,0.0008218
20,9794.95,1.18606,0.95944,1.14934,0.69372,0.60387,0.63647,0.40116,1.26057,1.07317,1.23275,0.0008119,0.0008119,0.0008119
21,10282.6,1.18253,0.96117,1.14263,0.6972,0.61241,0.63153,0.40387,1.25592,1.0652,1.22545,0.000802,0.000802,0.000802
22,10770.1,1.1771,0.94948,1.139,0.6793,0.62096,0.63292,0.40328,1.262,1.07588,1.23137,0.0007921,0.0007921,0.0007921
23,11257,1.17037,0.9401,1.1377,0.70832,0.60711,0.63832,0.41091,1.24545,1.04148,1.21928,0.0007822,0.0007822,0.0007822
24,11744.5,1.16403,0.92352,1.13114,0.70003,0.62066,0.64974,0.41774,1.24371,1.03361,1.21575,0.0007723,0.0007723,0.0007723
25,12231.8,1.15473,0.92083,1.12642,0.71321,0.62547,0.65857,0.4255,1.22785,1.01371,1.20783,0.0007624,0.0007624,0.0007624
26,12719.1,1.15123,0.91041,1.12694,0.74395,0.62478,0.66334,0.42819,1.22591,1.01029,1.20672,0.0007525,0.0007525,0.0007525
27,13207.7,1.13759,0.88489,1.11662,0.72603,0.63073,0.6677,0.43449,1.21453,0.99998,1.19954,0.0007426,0.0007426,0.0007426
28,13694.8,1.13864,0.88904,1.11049,0.71496,0.63825,0.6689,0.43605,1.21944,1.0003,1.19895,0.0007327,0.0007327,0.0007327
29,14181.9,1.12957,0.88199,1.10952,0.72371,0.63622,0.67107,0.43565,1.2176,0.99513,1.19944,0.0007228,0.0007228,0.0007228
30,14668.9,1.12713,0.88141,1.11398,0.73319,0.63131,0.66927,0.43415,1.21782,0.98777,1.19768,0.0007129,0.0007129,0.0007129
31,15155.9,1.11606,0.86614,1.10658,0.74337,0.63789,0.68102,0.44584,1.21235,0.976,1.19257,0.000703,0.000703,0.000703
32,15643.5,1.12235,0.86905,1.10966,0.73331,0.65298,0.68429,0.44987,1.20445,0.96887,1.19109,0.0006931,0.0006931,0.0006931
33,16130.8,1.11753,0.86741,1.10674,0.72593,0.65104,0.67535,0.44397,1.20353,0.96936,1.1923,0.0006832,0.0006832,0.0006832
34,16618.3,1.11282,0.84686,1.10164,0.71712,0.65909,0.67919,0.44796,1.20005,0.95722,1.18916,0.0006733,0.0006733,0.0006733
35,17105.2,1.09997,0.84332,1.09794,0.74294,0.65979,0.69255,0.45488,1.19482,0.94842,1.18359,0.0006634,0.0006634,0.0006634
36,17592.7,1.09985,0.83386,1.09234,0.74129,0.65852,0.69758,0.45834,1.19933,0.944,1.18466,0.0006535,0.0006535,0.0006535
37,18079.7,1.09307,0.83203,1.09377,0.73615,0.65871,0.69346,0.45835,1.1888,0.9404,1.1802,0.0006436,0.0006436,0.0006436
38,18566.9,1.08995,0.82402,1.0855,0.74873,0.65093,0.6931,0.45692,1.19293,0.94511,1.18097,0.0006337,0.0006337,0.0006337
39,19053.6,1.0877,0.81995,1.08777,0.74819,0.65139,0.69704,0.46204,1.18454,0.94551,1.1781,0.0006238,0.0006238,0.0006238
40,19540.3,1.08099,0.808,1.08464,0.74689,0.66817,0.70022,0.46345,1.18553,0.92866,1.17808,0.0006139,0.0006139,0.0006139
41,20027.8,1.08094,0.80926,1.08708,0.75145,0.66123,0.6993,0.46435,1.18215,0.92087,1.17577,0.000604,0.000604,0.000604
42,20514.5,1.07497,0.80863,1.0855,0.75641,0.66065,0.70223,0.46685,1.17991,0.92257,1.17305,0.0005941,0.0005941,0.0005941
43,21001.8,1.06895,0.7906,1.07804,0.74473,0.67509,0.70719,0.47124,1.17633,0.91755,1.17503,0.0005842,0.0005842,0.0005842
44,21491.4,1.06618,0.7893,1.07514,0.742,0.67706,0.70958,0.47346,1.16969,0.91843,1.1656,0.0005743,0.0005743,0.0005743
45,21979.3,1.05602,0.78732,1.07309,0.75042,0.67352,0.71085,0.47302,1.17763,0.91983,1.17109,0.0005644,0.0005644,0.0005644
46,22466.9,1.0546,0.77361,1.07519,0.7444,0.68484,0.71006,0.47351,1.16959,0.9131,1.16582,0.0005545,0.0005545,0.0005545
47,22954.6,1.05651,0.78511,1.07087,0.75184,0.67473,0.70867,0.47339,1.16845,0.91566,1.16436,0.0005446,0.0005446,0.0005446
