epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,42.5504,2.30132,4.5399,1.21302,0.96749,0.03629,0.06988,0.03884,2.20619,4.15818,1.0824,0.000173363,0.000173363,0.000173363
2,83.7751,2.21271,2.87375,1.10751,0.60662,0.20396,0.17122,0.09352,2.05721,2.06306,1.09323,0.000345245,0.000345245,0.000345245
3,123.853,2.07229,1.92847,1.08059,0.66929,0.22123,0.21023,0.11306,1.9401,1.73285,1.06198,0.000513654,0.000513654,0.000513654
4,163.264,1.97847,1.71895,1.06444,0.61565,0.24308,0.23062,0.12423,1.885,1.67771,1.03435,0.000510378,0.000510378,0.000510378
5,203.51,1.90667,1.56525,1.04766,0.60931,0.24686,0.23905,0.1326,1.85486,1.52265,1.02745,0.00050517,0.00050517,0.00050517
6,244.626,1.92639,1.5142,1.03724,0.55855,0.25057,0.2475,0.13498,1.91525,1.45748,1.03343,0.000499963,0.000499963,0.000499963
7,284.805,1.83967,1.41981,1.03351,0.59418,0.27629,0.27867,0.15514,1.80522,1.34104,1.00883,0.000494756,0.000494756,0.000494756
8,327.448,1.79522,1.38553,1.0252,0.5973,0.27847,0.28384,0.16024,1.7477,1.34683,0.9976,0.000489548,0.000489548,0.000489548
9,367.133,1.78193,1.34978,1.01089,0.64312,0.28027,0.29047,0.16319,1.73783,1.34396,0.99651,0.000484341,0.000484341,0.000484341
10,407.633,1.73707,1.32197,1.00888,0.61721,0.27128,0.27772,0.15659,1.89058,1.4278,1.01841,0.000479133,0.000479133,0.000479133
11,447.761,1.7426,1.26853,1.00746,0.63298,0.28486,0.29894,0.16593,1.76731,1.28633,0.99999,0.000473926,0.000473926,0.000473926
12,487.248,1.71695,1.24324,1.00011,0.6113,0.30878,0.31634,0.17871,1.70587,1.27077,0.99548,0.000468719,0.000468719,0.000468719
13,526.912,1.68751,1.23816,0.99871,0.66263,0.307,0.3161,0.18421,1.66281,1.28153,0.98873,0.000463511,0.000463511,0.000463511
14,567.657,1.68443,1.19236,0.99045,0.67659,0.31804,0.32972,0.19157,1.62708,1.18545,0.98189,0.000458304,0.000458304,0.000458304
15,607.609,1.65983,1.17454,0.99074,0.69553,0.31204,0.33429,0.19391,1.61101,1.20571,0.97257,0.000453096,0.000453096,0.000453096
16,648.623,1.62398,1.12719,0.98441,0.70876,0.32483,0.34017,0.19841,1.60998,1.22675,0.9714,0.000447889,0.000447889,0.000447889
17,688.904,1.62902,1.14281,0.98363,0.66296,0.32209,0.34235,0.19501,1.63717,1.18952,0.98471,0.000442682,0.000442682,0.000442682
18,729.031,1.6126,1.13581,0.98113,0.61079,0.3306,0.33862,0.19742,1.63612,1.15681,0.97,0.000437474,0.000437474,0.000437474
19,770.409,1.60806,1.09191,0.97124,0.61565,0.32914,0.3421,0.20021,1.64274,1.16374,0.97722,0.000432267,0.000432267,0.000432267
20,810.34,1.60124,1.09178,0.98141,0.71749,0.31692,0.34568,0.20416,1.59962,1.24001,0.9644,0.000427059,0.000427059,0.000427059
21,852.482,1.55215,1.06753,0.96941,0.66619,0.34181,0.35098,0.20297,1.60504,1.10387,0.9658,0.000421852,0.000421852,0.000421852
22,892.078,1.5671,1.04894,0.96966,0.65472,0.3457,0.35574,0.20953,1.5721,1.10869,0.9638,0.000416645,0.000416645,0.000416645
23,932.756,1.58382,1.05647,0.97167,0.67759,0.3414,0.35687,0.208,1.58895,1.11562,0.97116,0.000411437,0.000411437,0.000411437
24,972.303,1.56299,1.03607,0.96499,0.65802,0.33946,0.36117,0.20771,1.59825,1.11327,0.96938,0.00040623,0.00040623,0.00040623
25,1012.44,1.56856,1.04116,0.96674,0.68097,0.33026,0.35199,0.20667,1.56622,1.15893,0.9576,0.000401022,0.000401022,0.000401022
26,1050.63,1.54608,1.03519,0.96467,0.65366,0.35096,0.36454,0.21504,1.56965,1.05221,0.96332,0.000395815,0.000395815,0.000395815
27,1090.49,1.51338,1.00275,0.95514,0.66018,0.35182,0.36623,0.2153,1.54978,1.06806,0.95944,0.000390608,0.000390608,0.000390608
28,1130.03,1.53791,1.01372,0.95727,0.67858,0.35901,0.37248,0.22082,1.55368,1.07782,0.96431,0.0003854,0.0003854,0.0003854
29,1169.31,1.54747,0.99517,0.95345,0.6761,0.34696,0.36979,0.21622,1.57618,1.05529,0.95929,0.000380193,0.000380193,0.000380193
30,1211.02,1.54015,0.98627,0.94941,0.68367,0.35724,0.37822,0.22204,1.55004,1.0529,0.95866,0.000374985,0.000374985,0.000374985
31,1251.56,1.51747,0.97259,0.94778,0.66693,0.36537,0.38131,0.22519,1.55418,1.05264,0.95529,0.000369778,0.000369778,0.000369778
32,1291.7,1.51716,0.98099,0.95218,0.70487,0.35949,0.38148,0.22569,1.52476,1.03409,0.94741,0.000364571,0.000364571,0.000364571
33,1332,1.50835,0.95716,0.944,0.69596,0.35944,0.38412,0.23038,1.52372,1.01401,0.95083,0.000359363,0.000359363,0.000359363
34,1371.59,1.51888,0.9654,0.94872,0.67838,0.36275,0.37954,0.22986,1.51992,1.04786,0.95341,0.000354156,0.000354156,0.000354156
35,1411.68,1.50312,0.96447,0.94793,0.6605,0.36462,0.38177,0.22831,1.52825,1.0167,0.94976,0.000348948,0.000348948,0.000348948
36,1451.78,1.47403,0.93967,0.94669,0.67978,0.36386,0.3807,0.22565,1.52054,1.01136,0.95182,0.000343741,0.000343741,0.000343741
37,1492.76,1.50186,0.96849,0.94727,0.70957,0.36468,0.38706,0.22914,1.53122,1.03515,0.95141,0.000338534,0.000338534,0.000338534
38,1533.25,1.48928,0.93696,0.94185,0.6464,0.35207,0.36785,0.21925,1.54835,1.06158,0.95517,0.000333326,0.000333326,0.000333326
39,1572.96,1.51376,0.94605,0.94695,0.71688,0.36037,0.38267,0.22988,1.5184,1.01252,0.94739,0.000328119,0.000328119,0.000328119
40,1613.55,1.46118,0.93432,0.93976,0.65896,0.37036,0.38646,0.23494,1.50297,1.00027,0.9452,0.000322911,0.000322911,0.000322911
41,1653.04,1.44862,0.9306,0.93975,0.6949,0.36686,0.39144,0.23463,1.51398,1.0129,0.9465,0.000317704,0.000317704,0.000317704
42,1693.04,1.45283,0.89469,0.93553,0.71507,0.3615,0.38995,0.23828,1.49288,0.99268,0.94434,0.000312497,0.000312497,0.000312497
43,1732.65,1.45661,0.90941,0.93388,0.69144,0.37183,0.3967,0.24037,1.48456,0.98239,0.94274,0.000307289,0.000307289,0.000307289
44,1772.37,1.45395,0.90129,0.93331,0.69104,0.36273,0.39197,0.23573,1.51524,1.00584,0.94847,0.000302082,0.000302082,0.000302082
45,1813.35,1.44822,0.89458,0.92915,0.68086,0.37382,0.3924,0.23759,1.509,1.01806,0.94509,0.000296874,0.000296874,0.000296874
46,1853.67,1.46417,0.91861,0.9362,0.70327,0.37505,0.39582,0.24046,1.47339,0.98593,0.94089,0.000291667,0.000291667,0.000291667
47,1894.6,1.42347,0.89391,0.93237,0.68505,0.36708,0.39667,0.24274,1.48364,0.98589,0.93781,0.00028646,0.00028646,0.00028646
48,1934.26,1.46231,0.88876,0.92677,0.71892,0.36688,0.40337,0.24423,1.48803,0.97041,0.94227,0.000281252,0.000281252,0.000281252
49,1974.77,1.4324,0.88764,0.93668,0.73843,0.36819,0.40719,0.24322,1.47897,0.9776,0.94055,0.000276045,0.000276045,0.000276045
50,2015.82,1.40904,0.87604,0.92686,0.72645,0.37288,0.40381,0.24756,1.48179,0.97664,0.93943,0.000270837,0.000270837,0.000270837
51,2057.19,1.41762,0.87255,0.92663,0.70496,0.35458,0.38875,0.23576,1.5385,0.99492,0.94526,0.00026563,0.00026563,0.00026563
52,2097.12,1.41655,0.86204,0.92537,0.70098,0.37287,0.40453,0.2472,1.46072,0.9622,0.93843,0.000260423,0.000260423,0.000260423
53,2138.41,1.39392,0.86036,0.92336,0.70116,0.37008,0.40293,0.24582,1.48383,0.97007,0.94261,0.000255215,0.000255215,0.000255215
54,2179.86,1.42765,0.8687,0.9261,0.66173,0.37033,0.40248,0.24541,1.48341,0.97182,0.94299,0.000250008,0.000250008,0.000250008
55,2219.06,1.40349,0.85768,0.92204,0.61149,0.37427,0.40262,0.2459,1.4775,0.97083,0.94189,0.0002448,0.0002448,0.0002448
56,2258.52,1.39849,0.85114,0.92652,0.60696,0.38244,0.4014,0.24618,1.47694,0.96565,0.93899,0.000239593,0.000239593,0.000239593
57,2298.13,1.41685,0.86204,0.92471,0.71845,0.36558,0.40346,0.24166,1.51164,0.98865,0.94419,0.000234386,0.000234386,0.000234386
58,2339.93,1.39541,0.84533,0.92908,0.67342,0.3801,0.41405,0.25095,1.46971,0.95002,0.93814,0.000229178,0.000229178,0.000229178
59,2379.65,1.40712,0.84882,0.92235,0.65517,0.38146,0.41321,0.25216,1.46087,0.93834,0.93721,0.000223971,0.000223971,0.000223971
60,2418.68,1.39166,0.84298,0.92069,0.65816,0.37623,0.41524,0.25562,1.46755,0.94946,0.93782,0.000218763,0.000218763,0.000218763
61,2459.47,1.37664,0.8437,0.91887,0.67207,0.38429,0.41707,0.2524,1.4754,0.9425,0.93749,0.000213556,0.000213556,0.000213556
62,2498.24,1.36958,0.82791,0.91795,0.65975,0.39001,0.41666,0.25627,1.45299,0.93012,0.93702,0.000208349,0.000208349,0.000208349
63,2538.79,1.37926,0.82725,0.91942,0.64928,0.38052,0.40866,0.2484,1.47356,0.95088,0.9389,0.000203141,0.000203141,0.000203141
64,2578.78,1.37907,0.82364,0.91809,0.64495,0.38204,0.41187,0.25143,1.47909,0.93939,0.93939,0.000197934,0.000197934,0.000197934
65,2619.71,1.37813,0.8185,0.91609,0.64145,0.38466,0.41917,0.25846,1.46017,0.94417,0.93609,0.000192726,0.000192726,0.000192726
66,2658.02,1.3521,0.81567,0.91748,0.70742,0.3742,0.41537,0.25066,1.47706,0.9443,0.93905,0.000187519,0.000187519,0.000187519
67,2697.53,1.36659,0.81644,0.91227,0.71015,0.37626,0.42064,0.25509,1.46151,0.94154,0.93516,0.000182312,0.000182312,0.000182312
68,2737.28,1.34313,0.80582,0.91139,0.63121,0.37816,0.41657,0.25632,1.44096,0.92695,0.93286,0.000177104,0.000177104,0.000177104
