epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,424.89,1.69303,2.01804,1.42735,0.43024,0.31135,0.28772,0.15207,1.84609,2.3146,1.6251,0.0670116,0.000333216,0.000333216
2,827.999,1.59717,1.76146,1.38899,0.61584,0.33483,0.3598,0.20306,1.65467,2.11549,1.51352,0.034005,0.000659951,0.000659951
3,1222.1,1.5245,1.62986,1.35307,0.48156,0.39716,0.38821,0.22134,1.59911,1.83465,1.46944,0.000991785,0.000980085,0.000980085
4,1617.9,1.46446,1.51057,1.31946,0.54356,0.43219,0.42982,0.25107,1.50913,1.66117,1.43738,0.0009703,0.0009703,0.0009703
5,2011.72,1.41862,1.43405,1.29689,0.58408,0.47634,0.4755,0.28001,1.45169,1.55322,1.39955,0.0009604,0.0009604,0.0009604
6,2405.76,1.38467,1.37181,1.276,0.60538,0.48772,0.48647,0.2883,1.43045,1.48525,1.37773,0.0009505,0.0009505,0.0009505
7,2796.38,1.35471,1.32423,1.25938,0.60611,0.50118,0.51383,0.31409,1.40454,1.42938,1.36754,0.0009406,0.0009406,0.0009406
8,3188.58,1.3355,1.29097,1.24936,0.6151,0.51441,0.51703,0.31353,1.39108,1.40728,1.35044,0.0009307,0.0009307,0.0009307
9,3580.76,1.3184,1.2495,1.23731,0.63323,0.52406,0.52129,0.31911,1.36307,1.3586,1.32829,0.0009208,0.0009208,0.0009208
10,3971.55,1.29683,1.22076,1.22742,0.62888,0.54304,0.53976,0.33024,1.36542,1.34003,1.33256,0.0009109,0.0009109,0.0009109
11,4363.28,1.2816,1.19086,1.2161,0.65618,0.53869,0.56433,0.34756,1.33052,1.27919,1.30986,0.000901,0.000901,0.000901
12,4755.27,1.27744,1.1809,1.21391,0.65749,0.54379,0.56313,0.34739,1.32134,1.26693,1.3124,0.0008911,0.0008911,0.0008911
13,5148.98,1.25841,1.1493,1.20354,0.65147,0.56182,0.58144,0.36061,1.31642,1.24523,1.30694,0.0008812,0.0008812,0.0008812
14,5541.26,1.24752,1.14127,1.19982,0.67088,0.5564,0.58151,0.36282,1.30196,1.22424,1.29998,0.0008713,0.0008713,0.0008713
15,5933.52,1.24394,1.12937,1.19717,0.69175,0.56724,0.59355,0.37502,1.28682,1.21387,1.28467,0.0008614,0.0008614,0.0008614
16,6325.97,1.23038,1.1163,1.19051,0.69093,0.57465,0.59858,0.37595,1.28517,1.19182,1.29028,0.0008515,0.0008515,0.0008515
17,6717.76,1.21557,1.09063,1.18215,0.68085,0.57927,0.60204,0.37777,1.28067,1.17964,1.28415,0.0008416,0.0008416,0.0008416
18,7108.59,1.20976,1.08118,1.18096,0.67949,0.58871,0.61231,0.38649,1.26953,1.1676,1.28023,0.0008317,0.0008317,0.0008317
19,7500.36,1.20554,1.06461,1.17589,0.69569,0.58711,0.61671,0.38979,1.26294,1.14764,1.27357,0.0008218,0.0008218,0.0008218
20,7892.66,1.19829,1.06171,1.17447,0.70405,0.58707,0.62,0.39544,1.25158,1.13646,1.26623,0.0008119,0.0008119,0.0008119
21,8284.84,1.19135,1.0468,1.1681,0.69016,0.59662,0.61977,0.39447,1.23963,1.12512,1.25638,0.000802,0.000802,0.000802
22,8676.33,1.18522,1.03116,1.16455,0.70355,0.60217,0.62929,0.40213,1.24026,1.11715,1.25898,0.0007921,0.0007921,0.0007921
23,9069.39,1.17144,1.0211,1.15734,0.70538,0.60705,0.63464,0.40469,1.23639,1.11435,1.25409,0.0007822,0.0007822,0.0007822
24,9461.92,1.17155,1.0149,1.15878,0.70829,0.60489,0.63789,0.40791,1.23597,1.1034,1.25107,0.0007723,0.0007723,0.0007723
25,9854.67,1.16321,1.00609,1.15117,0.71089,0.61287,0.64424,0.41433,1.22822,1.08717,1.24706,0.0007624,0.0007624,0.0007624
26,10247.6,1.16278,1.00838,1.14901,0.70408,0.61622,0.64083,0.4136,1.2268,1.08414,1.24556,0.0007525,0.0007525,0.0007525
27,10638.7,1.15954,0.99806,1.14569,0.70657,0.62269,0.64744,0.41764,1.22015,1.07075,1.24023,0.0007426,0.0007426,0.0007426
28,11029.9,1.14675,0.9752,1.14047,0.71845,0.61433,0.64472,0.41726,1.21684,1.06712,1.23947,0.0007327,0.0007327,0.0007327
29,11420.8,1.1471,0.97698,1.14007,0.72313,0.61593,0.64794,0.42134,1.21251,1.05962,1.23614,0.0007228,0.0007228,0.0007228
30,11810,1.13404,0.95592,1.13032,0.71611,0.63089,0.65336,0.42512,1.20753,1.05423,1.23201,0.0007129,0.0007129,0.0007129
31,12198.9,1.13456,0.95876,1.13087,0.71634,0.63424,0.65751,0.42758,1.20402,1.05058,1.2298,0.000703,0.000703,0.000703
32,12589.7,1.12562,0.94329,1.12747,0.72578,0.62926,0.66034,0.42919,1.19844,1.04049,1.22706,0.0006931,0.0006931,0.0006931
33,12979.4,1.12661,0.94135,1.12747,0.72011,0.63192,0.65883,0.42917,1.19487,1.03565,1.22593,0.0006832,0.0006832,0.0006832
34,13369.9,1.12059,0.94226,1.12358,0.72102,0.63466,0.66056,0.42976,1.19294,1.03134,1.22427,0.0006733,0.0006733,0.0006733
35,13759.7,1.11763,0.93256,1.12377,0.72853,0.63249,0.66247,0.43176,1.19294,1.0293,1.22291,0.0006634,0.0006634,0.0006634
36,14149.1,1.11236,0.92708,1.12047,0.72813,0.63665,0.66432,0.43393,1.19073,1.02666,1.22076,0.0006535,0.0006535,0.0006535
37,14538.7,1.11318,0.92198,1.11896,0.72763,0.63867,0.66761,0.43668,1.18954,1.02626,1.21955,0.0006436,0.0006436,0.0006436
38,14928.5,1.10416,0.91819,1.11694,0.73513,0.63562,0.66952,0.43792,1.18804,1.0249,1.21838,0.0006337,0.0006337,0.0006337
39,15318.4,1.1009,0.91707,1.113,0.73393,0.63648,0.6713,0.439,1.18762,1.02099,1.21781,0.0006238,0.0006238,0.0006238
40,15708.5,1.09344,0.90656,1.11183,0.73401,0.63649,0.67233,0.44031,1.18567,1.01772,1.21671,0.0006139,0.0006139,0.0006139
41,16097.9,1.09494,0.90344,1.11163,0.73763,0.63601,0.67289,0.44144,1.18466,1.01504,1.21605,0.000604,0.000604,0.000604
42,16490.4,1.09146,0.89294,1.10761,0.73444,0.63871,0.67415,0.4427,1.18383,1.01271,1.21545,0.0005941,0.0005941,0.0005941
43,16880.5,1.08995,0.88698,1.10568,0.73426,0.639,0.67539,0.44328,1.18347,1.01163,1.21535,0.0005842,0.0005842,0.0005842
44,17271.9,1.07983,0.88582,1.10363,0.73025,0.64215,0.67623,0.44401,1.18251,1.0102,1.21484,0.0005743,0.0005743,0.0005743
45,17662,1.07587,0.87124,1.09983,0.73323,0.64233,0.67739,0.4444,1.18209,1.00837,1.21475,0.0005644,0.0005644,0.0005644
46,18051.6,1.07229,0.87515,1.10032,0.73424,0.64223,0.67835,0.44483,1.18153,1.00679,1.21428,0.0005545,0.0005545,0.0005545
47,18441.7,1.07361,0.87068,1.10021,0.73315,0.64394,0.67928,0.44575,1.18125,1.00488,1.21384,0.0005446,0.0005446,0.0005446
